tr|Q6A0I4|Q6A0I4_THEFU,ADM47605.1,98.855,262,3,0,40,301,1,262,0.0,535,99.24
tr|Q6A0I4|Q6A0I4_THEFU,CBY05529.1,95.017,301,15,0,1,301,19,319,0.0,531,97.67
tr|Q6A0I4|Q6A0I4_THEFU,ADV92528.1,97.701,261,6,0,41,301,2,262,0.0,531,98.85
tr|Q6A0I4|Q6A0I4_THEFU,ADV92525.1,98.467,261,4,0,41,301,2,262,0.0,527,98.47
tr|Q6A0I4|Q6A0I4_THEFU,CAH17554.1,92.691,301,22,0,1,301,1,301,0.0,520,95.68
tr|Q6A0I4|Q6A0I4_THEFU,WP_061783624.1,92.691,301,22,0,1,301,1,301,0.0,520,95.68
tr|Q6A0I4|Q6A0I4_THEFU,5LUL_A,94.253,261,15,0,41,301,2,262,0.0,514,96.55
tr|Q6A0I4|Q6A0I4_THEFU,4CG3_A,99.231,260,2,0,42,301,33,292,0.0,513,99.62
tr|Q6A0I4|Q6A0I4_THEFU,5LUK_A,93.870,261,16,0,41,301,2,262,0.0,512,96.17
tr|Q6A0I4|Q6A0I4_THEFU,5LUJ_A,93.103,261,18,0,41,301,2,262,1.46e-180,508,95.40
tr|Q6A0I4|Q6A0I4_THEFU,ADV92527.1,93.103,261,18,0,41,301,2,262,1.58e-180,508,95.40
tr|Q6A0I4|Q6A0I4_THEFU,WP_068752972.1,81.728,301,54,1,1,301,1,300,1.52e-173,491,88.37
tr|Q6A0I4|Q6A0I4_THEFU,BAI99230.2,79.070,301,58,2,1,301,1,296,9.75e-166,471,87.71
tr|Q6A0I4|Q6A0I4_THEFU,BAK48590.1,81.063,301,56,1,1,301,1,300,8.26e-164,467,88.70
tr|Q6A0I4|Q6A0I4_THEFU,6AID_A,82.022,267,48,0,35,301,12,278,1.02e-163,466,89.14
tr|Q6A0I4|Q6A0I4_THEFU,3VIS_A,81.063,301,56,1,1,301,7,306,1.03e-163,467,88.70
tr|Q6A0I4|Q6A0I4_THEFU,AFA45122.1,75.096,261,65,0,41,301,2,262,8.08e-147,422,86.97
tr|Q6A0I4|Q6A0I4_THEFU,WP_146174822.1,64.931,288,94,4,16,300,20,303,2.50e-128,377,77.08
tr|Q6A0I4|Q6A0I4_THEFU,WP_090047116.1,62.706,303,105,5,1,300,1,298,4.56e-128,376,77.23
tr|Q6A0I4|Q6A0I4_THEFU,WP_133742058.1,60.473,296,112,3,9,300,15,309,1.85e-126,372,78.38
tr|Q6A0I4|Q6A0I4_THEFU,TDQ51552.1,60.473,296,112,3,9,300,17,311,1.86e-126,373,78.38
tr|Q6A0I4|Q6A0I4_THEFU,SDK08674.1,62.626,297,102,5,7,300,21,311,1.22e-125,370,75.08
tr|Q6A0I4|Q6A0I4_THEFU,WP_052863392.1,63.087,298,100,5,6,300,17,307,4.76e-125,369,74.16
tr|Q6A0I4|Q6A0I4_THEFU,WP_093610010.1,64.516,279,92,4,24,300,10,283,7.05e-125,368,77.42
tr|Q6A0I4|Q6A0I4_THEFU,WP_101281272.1,66.421,271,77,5,38,301,47,310,8.25e-125,369,78.60
tr|Q6A0I4|Q6A0I4_THEFU,WP_024756907.1,65.799,269,86,3,35,301,27,291,1.02e-124,367,78.44
tr|Q6A0I4|Q6A0I4_THEFU,5ZNO_A,65.267,262,85,3,42,301,5,262,1.11e-124,366,79.01
tr|Q6A0I4|Q6A0I4_THEFU,5ZRQ_A,65.267,262,85,3,42,301,5,262,1.37e-124,366,79.01
tr|Q6A0I4|Q6A0I4_THEFU,WP_129849678.1,65.343,277,81,6,33,301,45,314,2.42e-124,367,77.98
tr|Q6A0I4|Q6A0I4_THEFU,WP_125741386.1,65.799,269,86,3,35,301,26,290,2.45e-124,367,78.07
tr|Q6A0I4|Q6A0I4_THEFU,KQX67459.1,61.667,300,102,7,5,300,13,303,2.69e-124,367,75.00
tr|Q6A0I4|Q6A0I4_THEFU,WP_107104390.1,61.667,300,102,7,5,300,17,307,3.05e-124,367,75.00
tr|Q6A0I4|Q6A0I4_THEFU,WP_030555164.1,65.185,270,88,3,33,300,23,288,6.34e-124,365,78.15
tr|Q6A0I4|Q6A0I4_THEFU,WP_154697645.1,60.450,311,107,5,1,300,1,306,8.69e-124,366,73.31
tr|Q6A0I4|Q6A0I4_THEFU,WP_153278927.1,66.795,259,79,3,44,300,17,270,1.22e-123,364,80.31
tr|Q6A0I4|Q6A0I4_THEFU,WP_037799604.1,61.889,307,104,6,1,300,7,307,1.75e-123,365,73.29
tr|Q6A0I4|Q6A0I4_THEFU,WP_033433056.1,66.795,259,79,3,44,300,37,290,2.12e-123,364,80.31
tr|Q6A0I4|Q6A0I4_THEFU,WP_143737449.1,66.926,257,79,3,47,301,31,283,4.32e-123,363,80.16
tr|Q6A0I4|Q6A0I4_THEFU,WP_131944348.1,66.667,261,81,3,42,300,82,338,4.34e-123,365,79.69
tr|Q6A0I4|Q6A0I4_THEFU,AJP05992.1,65.934,273,85,5,32,300,29,297,8.06e-123,363,78.75
tr|Q6A0I4|Q6A0I4_THEFU,WP_071338135.1,63.051,295,95,5,14,301,15,302,1.07e-122,363,76.27
tr|Q6A0I4|Q6A0I4_THEFU,WP_061404817.1,62.373,295,97,5,14,301,15,302,1.31e-122,362,75.59
tr|Q6A0I4|Q6A0I4_THEFU,WP_157528944.1,62.458,301,102,6,2,300,12,303,1.37e-122,362,74.75
tr|Q6A0I4|Q6A0I4_THEFU,WP_044386910.1,65.934,273,85,5,32,300,35,303,2.18e-122,362,78.75
tr|Q6A0I4|Q6A0I4_THEFU,WP_033237537.1,62.373,295,97,5,14,301,15,302,2.24e-122,362,75.93
tr|Q6A0I4|Q6A0I4_THEFU,WP_026420458.1,66.284,261,82,3,42,300,44,300,2.41e-122,362,78.54
tr|Q6A0I4|Q6A0I4_THEFU,WP_018468374.1,63.571,280,88,5,29,301,30,302,2.76e-122,362,76.43
tr|Q6A0I4|Q6A0I4_THEFU,WP_129819692.1,63.309,278,90,4,29,301,32,302,2.88e-122,362,76.62
tr|Q6A0I4|Q6A0I4_THEFU,WP_093845344.1,63.309,278,90,4,29,301,32,302,3.01e-122,362,76.62
tr|Q6A0I4|Q6A0I4_THEFU,OPG10926.1,66.926,257,79,3,47,301,56,308,3.24e-122,362,80.16
tr|Q6A0I4|Q6A0I4_THEFU,WP_030768542.1,62.712,295,96,5,14,301,15,302,3.32e-122,362,75.93
tr|Q6A0I4|Q6A0I4_THEFU,WP_030698493.1,63.869,274,91,5,32,301,37,306,3.94e-122,362,78.47
tr|Q6A0I4|Q6A0I4_THEFU,WP_164180893.1,64.815,270,88,4,35,301,41,306,4.44e-122,361,78.52
tr|Q6A0I4|Q6A0I4_THEFU,WP_047464821.1,63.869,274,91,5,32,301,37,306,4.44e-122,361,78.47
tr|Q6A0I4|Q6A0I4_THEFU,WP_151169323.1,63.869,274,91,5,32,301,37,306,4.96e-122,361,78.47
tr|Q6A0I4|Q6A0I4_THEFU,WP_129814808.1,62.950,278,91,4,29,301,32,302,6.00e-122,361,76.62
tr|Q6A0I4|Q6A0I4_THEFU,WP_033950029.1,64.234,274,90,5,32,301,37,306,6.66e-122,361,78.47
tr|Q6A0I4|Q6A0I4_THEFU,WP_018894316.1,62.950,278,91,4,29,301,32,302,7.14e-122,361,76.62
tr|Q6A0I4|Q6A0I4_THEFU,WP_031177184.1,62.950,278,91,4,29,301,32,302,7.46e-122,360,76.62
tr|Q6A0I4|Q6A0I4_THEFU,WP_129817664.1,63.214,280,89,5,29,301,30,302,7.54e-122,360,76.43
tr|Q6A0I4|Q6A0I4_THEFU,WP_129836087.1,62.950,278,91,4,29,301,32,302,7.97e-122,360,76.62
tr|Q6A0I4|Q6A0I4_THEFU,WP_107469336.1,66.284,261,82,3,42,300,27,283,8.61e-122,360,78.54
tr|Q6A0I4|Q6A0I4_THEFU,WP_008403723.1,63.214,280,89,5,29,301,30,302,8.98e-122,360,76.43
tr|Q6A0I4|Q6A0I4_THEFU,WP_003948402.1,62.950,278,91,4,29,301,32,302,9.91e-122,360,76.62
tr|Q6A0I4|Q6A0I4_THEFU,WP_129845810.1,62.950,278,91,4,29,301,32,302,1.00e-121,360,76.62
tr|Q6A0I4|Q6A0I4_THEFU,WP_093830972.1,64.259,263,88,3,40,300,47,305,1.09e-121,360,79.85
tr|Q6A0I4|Q6A0I4_THEFU,WP_127896782.1,65.779,263,84,3,40,300,49,307,1.58e-121,360,79.85
tr|Q6A0I4|Q6A0I4_THEFU,WP_159330024.1,65.779,263,84,3,40,300,49,307,1.67e-121,360,79.85
tr|Q6A0I4|Q6A0I4_THEFU,WP_086021493.1,63.370,273,92,5,33,301,31,299,1.98e-121,359,78.39
tr|Q6A0I4|Q6A0I4_THEFU,WP_067641606.1,65.399,263,85,3,40,300,31,289,2.04e-121,359,77.95
tr|Q6A0I4|Q6A0I4_THEFU,WP_147989955.1,65.399,263,85,3,40,300,24,282,2.06e-121,359,79.09
tr|Q6A0I4|Q6A0I4_THEFU,AUS77243.1,65.900,261,83,3,42,300,44,300,2.19e-121,359,78.16
tr|Q6A0I4|Q6A0I4_THEFU,WP_161374169.1,64.312,269,90,3,35,301,21,285,2.44e-121,358,76.21
tr|Q6A0I4|Q6A0I4_THEFU,PBC64429.1,66.284,261,82,3,42,300,62,318,3.38e-121,360,78.54
tr|Q6A0I4|Q6A0I4_THEFU,WP_154227383.1,66.540,263,81,4,40,300,53,310,3.77e-121,359,79.85
tr|Q6A0I4|Q6A0I4_THEFU,WP_127176190.1,65.789,266,84,4,38,300,45,306,3.83e-121,359,78.20
tr|Q6A0I4|Q6A0I4_THEFU,WP_164397357.1,65.809,272,85,5,33,300,36,303,3.90e-121,359,77.94
tr|Q6A0I4|Q6A0I4_THEFU,EGX54930.1,63.370,273,92,5,33,301,39,307,4.27e-121,359,78.39
tr|Q6A0I4|Q6A0I4_THEFU,WP_043229975.1,64.885,262,86,3,42,301,64,321,4.32e-121,359,79.01
tr|Q6A0I4|Q6A0I4_THEFU,WP_167537096.1,66.540,263,81,4,40,300,51,308,4.38e-121,359,79.85
tr|Q6A0I4|Q6A0I4_THEFU,WP_077797234.1,65.038,266,86,4,38,300,39,300,4.62e-121,358,78.95
tr|Q6A0I4|Q6A0I4_THEFU,WP_121832601.1,64.312,269,90,3,35,301,36,300,4.93e-121,358,76.21
tr|Q6A0I4|Q6A0I4_THEFU,WP_129810990.1,62.373,295,97,5,14,301,15,302,5.11e-121,358,75.59
tr|Q6A0I4|Q6A0I4_THEFU,WP_142201627.1,65.414,266,85,4,38,300,46,307,5.16e-121,358,79.70
tr|Q6A0I4|Q6A0I4_THEFU,KOU09669.1,65.399,263,85,3,40,300,22,280,5.43e-121,358,78.33
tr|Q6A0I4|Q6A0I4_THEFU,WP_087775029.1,63.504,274,92,5,32,301,37,306,5.80e-121,358,78.10
tr|Q6A0I4|Q6A0I4_THEFU,WP_095709288.1,62.373,295,97,5,14,301,15,302,5.89e-121,358,75.59
tr|Q6A0I4|Q6A0I4_THEFU,WP_133884886.1,66.540,263,82,3,40,300,47,305,6.75e-121,358,78.71
tr|Q6A0I3|Q6A0I3_THEFU,CAH17554.1,100.000,301,0,0,1,301,1,301,0.0,615,100.00
tr|Q6A0I3|Q6A0I3_THEFU,WP_061783624.1,99.336,301,2,0,1,301,1,301,0.0,612,100.00
tr|Q6A0I3|Q6A0I3_THEFU,WP_016188393.1,99.003,301,3,0,1,301,1,301,0.0,611,100.00
tr|Q6A0I3|Q6A0I3_THEFU,AAZ54920.1,99.003,301,3,0,1,301,19,319,0.0,610,100.00
tr|Q6A0I3|Q6A0I3_THEFU,CBY05529.1,97.674,301,7,0,1,301,19,319,0.0,598,98.01
tr|Q6A0I3|Q6A0I3_THEFU,WP_011291330.1,92.691,301,22,0,1,301,1,301,0.0,546,95.68
tr|Q6A0I3|Q6A0I3_THEFU,5LUJ_A,99.234,261,2,0,41,301,2,262,0.0,539,100.00
tr|Q6A0I3|Q6A0I3_THEFU,ADV92527.1,99.234,261,2,0,41,301,2,262,0.0,538,100.00
tr|Q6A0I3|Q6A0I3_THEFU,5LUK_A,98.467,261,4,0,41,301,2,262,0.0,535,99.23
tr|Q6A0I3|Q6A0I3_THEFU,5LUL_A,98.084,261,5,0,41,301,2,262,0.0,533,98.85
tr|Q6A0I3|Q6A0I3_THEFU,WP_104613137.1,95.017,301,15,0,1,301,1,301,0.0,532,96.68
tr|Q6A0I3|Q6A0I3_THEFU,PZN61876.1,93.355,301,20,0,1,301,1,301,0.0,524,96.01
tr|Q6A0I3|Q6A0I3_THEFU,WP_068752972.1,85.382,301,43,1,1,301,1,300,0.0,512,91.36
tr|Q6A0I3|Q6A0I3_THEFU,5LUI_A,92.337,261,20,0,41,301,2,262,1.82e-179,505,95.40
tr|Q6A0I3|Q6A0I3_THEFU,ADV92526.1,92.337,261,20,0,41,301,2,262,2.76e-179,504,95.40
tr|Q6A0I3|Q6A0I3_THEFU,5ZOA_A,92.337,261,20,0,41,301,1,261,3.10e-179,504,95.40
tr|Q6A0I3|Q6A0I3_THEFU,ALF04778.1,92.337,261,20,0,41,301,1,261,4.35e-179,504,95.40
tr|Q6A0I3|Q6A0I3_THEFU,ADM47605.1,91.985,262,21,0,40,301,1,262,1.48e-178,503,95.42
tr|Q6A0I3|Q6A0I3_THEFU,ADV92525.1,91.188,261,23,0,41,301,2,262,2.45e-174,492,93.87
tr|Q6A0I3|Q6A0I3_THEFU,ADV92528.1,94.636,261,14,0,41,301,2,262,4.00e-173,489,96.55
tr|Q6A0I3|Q6A0I3_THEFU,6AID_A,84.644,267,41,0,35,301,12,278,4.33e-171,484,92.51
tr|Q6A0I3|Q6A0I3_THEFU,BAK48590.1,83.721,301,48,1,1,301,1,300,4.43e-171,485,91.69
tr|Q6A0I3|Q6A0I3_THEFU,3VIS_A,83.721,301,48,1,1,301,7,306,5.50e-171,485,91.69
tr|Q6A0I3|Q6A0I3_THEFU,BAI99230.2,81.395,301,51,2,1,301,1,296,1.03e-170,484,89.37
tr|Q6A0I3|Q6A0I3_THEFU,4CG1_A,93.103,261,18,0,41,301,1,261,1.71e-170,483,95.79
tr|Q6A0I3|Q6A0I3_THEFU,CBY05530.1,93.103,261,18,0,41,301,1,261,2.84e-170,481,95.79
tr|Q6A0I3|Q6A0I3_THEFU,CDN67547.1,93.103,261,18,0,41,301,1,261,3.83e-170,481,95.79
tr|Q6A0I3|Q6A0I3_THEFU,4CG3_A,93.077,260,18,0,42,301,33,292,2.28e-169,481,95.77
tr|Q6A0I3|Q6A0I3_THEFU,AFA45122.1,75.862,261,63,0,41,301,2,262,6.38e-149,427,87.36
tr|Q6A0I3|Q6A0I3_THEFU,TDQ51552.1,60.811,296,111,3,9,300,17,311,2.10e-126,372,77.36
tr|Q6A0I3|Q6A0I3_THEFU,WP_133742058.1,60.811,296,111,3,9,300,15,309,3.65e-126,372,77.36
